Source,Target,W,Weight,Sight
1,0,-0.0008753271501058585,0.0008753271501058585,0
2,0,0.01110993127971117,0.01110993127971117,1
3,0,-0.022826339851922745,0.022826339851922745,0
4,0,-0.004996195603620127,0.004996195603620127,0
5,0,0.030893748534058272,0.030893748534058272,1
6,0,0.04497110013963185,0.04497110013963185,1
7,0,-0.025999210651329697,0.025999210651329697,0
8,0,-0.030680715548074795,0.030680715548074795,0
9,0,-0.015854786826194144,0.015854786826194144,0
0,1,0.00039713132266136687,0.00039713132266136687,1
2,1,-0.011539669140406647,0.011539669140406647,0
3,1,0.04135638551387111,0.04135638551387111,1
4,1,-0.0533739571164523,0.0533739571164523,0
5,1,-0.030128699245336128,0.030128699245336128,0
6,1,-0.010295151617075905,0.010295151617075905,0
7,1,-0.00776904693342834,0.00776904693342834,0
8,1,-0.0012252548969527769,0.0012252548969527769,0
9,1,0.018489047285766377,0.018489047285766377,1
0,2,0.02194211642025611,0.02194211642025611,1
1,2,-0.021379171227284773,0.021379171227284773,0
3,2,0.13067901080733133,0.13067901080733133,1
4,2,-0.0893554806387006,0.0893554806387006,0
5,2,-0.005806422259152827,0.005806422259152827,0
6,2,0.024568695154554388,0.024568695154554388,1
7,2,-0.08704133483863594,0.08704133483863594,0
8,2,-0.037262806931499436,0.037262806931499436,0
9,2,-0.04056778510574552,0.04056778510574552,0
0,3,0.007487622474283248,0.007487622474283248,1
1,3,0.009827608778171295,0.009827608778171295,1
2,3,0.011940652407930021,0.011940652407930021,1
4,3,0.009537456538265722,0.009537456538265722,1
5,3,-0.0009491903265204153,0.0009491903265204153,0
6,3,0.026024001191163573,0.026024001191163573,1
7,3,-0.011657318549431342,0.011657318549431342,0
8,3,-0.03475497920529985,0.03475497920529985,0
9,3,0.009879119837759064,0.009879119837759064,1
0,4,-0.015581379973597532,0.015581379973597532,0
1,4,0.009160412612706689,0.009160412612706689,1
2,4,-0.03650988042857889,0.03650988042857889,0
3,4,0.05540811131249606,0.05540811131249606,1
5,4,-0.029817087972879325,0.029817087972879325,0
6,4,0.014415618300152836,0.014415618300152836,1
7,4,0.015896342496781662,0.015896342496781662,1
8,4,0.023783633713369674,0.023783633713369674,1
9,4,-0.03471623174500044,0.03471623174500044,0
0,5,0.0010392042182791445,0.0010392042182791445,1
1,5,-0.0006122358429947806,0.0006122358429947806,0
2,5,0.00026304694953332427,0.00026304694953332427,1
3,5,-0.0014303140699231096,0.0014303140699231096,0
4,5,-0.015634363542326706,0.015634363542326706,0
6,5,-0.03600451375119473,0.03600451375119473,0
7,5,-0.009848252451516071,0.009848252451516071,0
8,5,-0.013750821375825893,0.013750821375825893,0
9,5,0.02917175117846527,0.02917175117846527,1
0,6,0.006964416129567855,0.006964416129567855,1
1,6,-0.006236979392220727,0.006236979392220727,0
2,6,-0.006084720339217927,0.006084720339217927,0
3,6,0.016318913172291116,0.016318913172291116,1
4,6,0.007304178945539687,0.007304178945539687,1
5,6,-0.017800021613020953,0.017800021613020953,0
7,6,0.007707701773960826,0.007707701773960826,1
8,6,0.009076103109626437,0.009076103109626437,1
9,6,-0.006539159435710789,0.006539159435710789,0
0,7,-0.006424762728185321,0.006424762728185321,0
1,7,-0.0006446698839705583,0.0006446698839705583,0
2,7,0.002332074122810766,0.002332074122810766,1
3,7,0.007689769177170848,0.007689769177170848,1
4,7,-0.015370907992286017,0.015370907992286017,0
5,7,0.01096142123481794,0.01096142123481794,1
6,7,-0.021770735848239388,0.021770735848239388,0
8,7,0.00011290256485058407,0.00011290256485058407,1
9,7,0.004202537341346567,0.004202537341346567,1
0,8,0.01998446238559938,0.01998446238559938,1
1,8,-0.020708363728188094,0.020708363728188094,0
2,8,0.00896304747245682,0.00896304747245682,1
3,8,-0.06891390187825845,0.06891390187825845,0
4,8,0.011479720393614206,0.011479720393614206,1
5,8,0.03633715030336034,0.03633715030336034,1
6,8,0.061194593489372076,0.061194593489372076,1
7,8,-0.035749691392097147,0.035749691392097147,0
9,8,-0.01258368365382933,0.01258368365382933,0
0,9,-0.010302628899594464,0.010302628899594464,0
1,9,-0.005615648601780347,0.005615648601780347,0
2,9,0.006331390687356692,0.006331390687356692,1
3,9,0.0038030889367962352,0.0038030889367962352,1
4,9,0.01881978587276729,0.01881978587276729,1
5,9,-0.01855702016674337,0.01855702016674337,0
6,9,0.03259389424367008,0.03259389424367008,1
7,9,0.01991316057647979,0.01991316057647979,1
8,9,0.008963166914397603,0.008963166914397603,1
