Source,Target,W,Weight,Sight
1,0,0.0006647411461762994,0.0006647411461762994,1
2,0,0.002735649041067724,0.002735649041067724,1
3,0,5.828734983882921e-05,5.828734983882921e-05,1
4,0,-0.007917545248582512,0.007917545248582512,0
5,0,0.005984560632530807,0.005984560632530807,1
6,0,0.006006472066530934,0.006006472066530934,1
7,0,-0.0057514978047936436,0.0057514978047936436,0
8,0,0.004286350469585286,0.004286350469585286,1
9,0,0.015890884374034343,0.015890884374034343,1
0,1,-0.010004149309266477,0.010004149309266477,0
2,1,-0.01856788997302681,0.01856788997302681,0
3,1,0.02498653594522522,0.02498653594522522,1
4,1,-0.024053940696847007,0.024053940696847007,0
5,1,0.019182028186462703,0.019182028186462703,1
6,1,0.011321741207938186,0.011321741207938186,1
7,1,0.06655290887716346,0.06655290887716346,1
8,1,-0.027656195983203298,0.027656195983203298,0
9,1,-0.0016259130799150575,0.0016259130799150575,0
0,2,-0.0023492471709604646,0.0023492471709604646,0
1,2,-0.004069915587427095,0.004069915587427095,0
3,2,0.011512382456629902,0.011512382456629902,1
4,2,-0.04485689273528792,0.04485689273528792,0
5,2,0.012263997290015044,0.012263997290015044,1
6,2,-0.008464269016596745,0.008464269016596745,0
7,2,-0.0548217893548179,0.0548217893548179,0
8,2,0.036797641478427304,0.036797641478427304,1
9,2,0.03233980041661048,0.03233980041661048,1
0,3,0.0024230059055283227,0.0024230059055283227,1
1,3,0.004071892544313846,0.004071892544313846,1
2,3,0.019655067191239665,0.019655067191239665,1
4,3,0.013168881344052318,0.013168881344052318,1
5,3,0.00034960279975413246,0.00034960279975413246,1
6,3,0.00020140420458332557,0.00020140420458332557,1
7,3,-0.020338874052410093,0.020338874052410093,0
8,3,-0.013942406631731193,0.013942406631731193,0
9,3,-0.00792343732848745,0.00792343732848745,0
0,4,-0.010425500280635476,0.010425500280635476,0
1,4,-0.02466623684321303,0.02466623684321303,0
2,4,-0.04596739290549432,0.04596739290549432,0
3,4,0.024490326471241528,0.024490326471241528,1
5,4,0.02031363088556786,0.02031363088556786,1
6,4,0.012713696392247554,0.012713696392247554,1
7,4,-0.008671976494441527,0.008671976494441527,0
8,4,-0.024639899933877708,0.024639899933877708,0
9,4,0.05216506172232564,0.05216506172232564,1
0,5,0.006561844031756812,0.006561844031756812,1
1,5,-0.0025036853545314874,0.0025036853545314874,0
2,5,-0.0028523909372815143,0.0028523909372815143,0
3,5,-0.0024078094533274137,0.0024078094533274137,0
4,5,-0.0047022118116453425,0.0047022118116453425,0
6,5,0.0023212431465165838,0.0023212431465165838,1
7,5,0.006392520787164938,0.006392520787164938,1
8,5,-0.00833517107843255,0.00833517107843255,0
9,5,0.0040897518954298405,0.0040897518954298405,1
0,6,0.007461155243619726,0.007461155243619726,1
1,6,0.0010413001806394095,0.0010413001806394095,1
2,6,-0.008226536085395513,0.008226536085395513,0
3,6,-0.006877782268092661,0.006877782268092661,0
4,6,0.001028112092464206,0.001028112092464206,1
5,6,-0.004096968349673471,0.004096968349673471,0
7,6,0.00016353415053692644,0.00016353415053692644,1
8,6,-0.010507002372104704,0.010507002372104704,0
9,6,-0.02210992094438221,0.02210992094438221,0
0,7,-0.0038242683546959853,0.0038242683546959853,0
1,7,0.014342870263636617,0.014342870263636617,1
2,7,-0.02862724342302084,0.02862724342302084,0
3,7,-0.004986322325247149,0.004986322325247149,0
4,7,-0.012040907498426474,0.012040907498426474,0
5,7,0.017846530932425546,0.017846530932425546,1
6,7,-0.004070894084859216,0.004070894084859216,0
8,7,-0.0020248608067097674,0.0020248608067097674,0
9,7,0.010686983770556067,0.010686983770556067,1
0,8,0.0008273201884746396,0.0008273201884746396,1
1,8,-0.0012385066525085811,0.0012385066525085811,0
2,8,0.0018712491375253073,0.0018712491375253073,1
3,8,-0.00882687646862368,0.00882687646862368,0
4,8,-0.009255841923369734,0.009255841923369734,0
5,8,-0.009003138361371846,0.009003138361371846,0
6,8,0.01028669604069021,0.01028669604069021,1
7,8,-0.013698008763833229,0.013698008763833229,0
9,8,0.010741349927411301,0.010741349927411301,1
0,9,0.01363617792675238,0.01363617792675238,1
1,9,0.0012240199522946407,0.0012240199522946407,1
2,9,-0.014030928942906584,0.014030928942906584,0
3,9,0.009659779021962637,0.009659779021962637,1
4,9,0.0043872024656909205,0.0043872024656909205,1
5,9,0.004845356246459468,0.004845356246459468,1
6,9,-0.010636535712902179,0.010636535712902179,0
7,9,0.016748420791551023,0.016748420791551023,1
8,9,0.003790201117403826,0.003790201117403826,1
