Source,Target,W,Weight,Sight
1,0,-0.0012119391192793084,0.0012119391192793084,0
2,0,0.012556306544118129,0.012556306544118129,1
3,0,0.004878420878651752,0.004878420878651752,1
4,0,-0.0032968248644087055,0.0032968248644087055,0
5,0,0.013853660794432532,0.013853660794432532,1
6,0,0.0093976917742711,0.0093976917742711,1
7,0,-0.002836023278780459,0.002836023278780459,0
8,0,0.007499276216327455,0.007499276216327455,1
9,0,0.014279224689779551,0.014279224689779551,1
0,1,-0.008910274251338985,0.008910274251338985,0
2,1,-0.003018734747188697,0.003018734747188697,0
3,1,0.013379836374465446,0.013379836374465446,1
4,1,-0.00035828945475910133,0.00035828945475910133,0
5,1,0.013049560862512544,0.013049560862512544,1
6,1,0.0020893028771459604,0.0020893028771459604,1
7,1,0.013445496022406833,0.013445496022406833,1
8,1,0.01666397993770409,0.01666397993770409,1
9,1,0.012301359149756901,0.012301359149756901,1
0,2,-0.012702468986057973,0.012702468986057973,0
1,2,-0.005580921690469258,0.005580921690469258,0
3,2,0.013177311106552498,0.013177311106552498,1
4,2,-0.03265907086227379,0.03265907086227379,0
5,2,0.019509235336186974,0.019509235336186974,1
6,2,-0.009347548847502303,0.009347548847502303,0
7,2,-0.031619932817663725,0.031619932817663725,0
8,2,0.03730915315292163,0.03730915315292163,1
9,2,0.031177319587491495,0.031177319587491495,1
0,3,-0.0038617572460484,0.0038617572460484,0
1,3,0.009317289219381606,0.009317289219381606,1
2,3,0.008721381277216349,0.008721381277216349,1
4,3,0.0017817152949293608,0.0017817152949293608,1
5,3,0.007368907975548868,0.007368907975548868,1
6,3,0.012832879915175921,0.012832879915175921,1
7,3,0.0022641833815280265,0.0022641833815280265,1
8,3,0.022607542729898976,0.022607542729898976,1
9,3,0.008589370043760869,0.008589370043760869,1
0,4,-0.001046153095696913,0.001046153095696913,0
1,4,-0.000422695009490256,0.000422695009490256,0
2,4,-0.00799250489684356,0.00799250489684356,0
3,4,0.003672559436081736,0.003672559436081736,1
5,4,0.00461265674143762,0.00461265674143762,1
6,4,0.0033151722736348777,0.0033151722736348777,1
7,4,0.006422928335884098,0.006422928335884098,1
8,4,-0.0029265417008650352,0.0029265417008650352,0
9,4,-0.0009786537377653695,0.0009786537377653695,0
0,5,0.005336595202893736,0.005336595202893736,1
1,5,0.0019601497455232803,0.0019601497455232803,1
2,5,0.0073240685074999114,0.0073240685074999114,1
3,5,-0.00857936189785498,0.00857936189785498,0
4,5,0.009398950578489067,0.009398950578489067,1
6,5,-0.008430714647170474,0.008430714647170474,0
7,5,0.011653197474647709,0.011653197474647709,1
8,5,-0.037618142324697915,0.037618142324697915,0
9,5,-0.011035386934178099,0.011035386934178099,0
0,6,0.0073925384047929185,0.0073925384047929185,1
1,6,-0.00785881583265136,0.00785881583265136,0
2,6,-0.01925898581523771,0.01925898581523771,0
3,6,0.004727946818244205,0.004727946818244205,1
4,6,0.004158842787504361,0.004158842787504361,1
5,6,-0.00393562464127787,0.00393562464127787,0
7,6,-0.00083889958140584,0.00083889958140584,0
8,6,0.017040867060556755,0.017040867060556755,1
9,6,-0.01765053356751849,0.01765053356751849,0
0,7,-0.0006750689460464064,0.0006750689460464064,0
1,7,0.001058125836522887,0.001058125836522887,1
2,7,-0.004300721577311068,0.004300721577311068,0
3,7,-0.0015086938854427774,0.0015086938854427774,0
4,7,-0.003051411292311882,0.003051411292311882,0
5,7,0.000311518613441261,0.000311518613441261,1
6,7,-0.00161638188136511,0.00161638188136511,0
8,7,0.00476101026956482,0.00476101026956482,1
9,7,0.0033638750265551354,0.0033638750265551354,1
0,8,-0.012149931308061747,0.012149931308061747,0
1,8,-0.018108985171015106,0.018108985171015106,0
2,8,0.004377412018232684,0.004377412018232684,1
3,8,-0.0007693240801819343,0.0007693240801819343,0
4,8,-0.02059832712171683,0.02059832712171683,0
5,8,0.0011712147222386507,0.0011712147222386507,1
6,8,0.02432693842148278,0.02432693842148278,1
7,8,-0.03506972459309272,0.03506972459309272,0
9,8,0.051483665854426326,0.051483665854426326,1
0,9,0.0020538342967113487,0.0020538342967113487,1
1,9,0.0006770896831629131,0.0006770896831629131,1
2,9,0.008494945406310276,0.008494945406310276,1
3,9,0.0012704804090480767,0.0012704804090480767,1
4,9,0.004943576829395643,0.004943576829395643,1
5,9,0.008335619224603007,0.008335619224603007,1
6,9,0.0026397878984551256,0.0026397878984551256,1
7,9,0.002723718660995825,0.002723718660995825,1
8,9,0.004338107368640081,0.004338107368640081,1
