Source,Target,W,Weight,Sight
1,0,0.0008064296103085508,0.0008064296103085508,1
2,0,-0.0019113958152923568,0.0019113958152923568,0
3,0,0.006317817785379815,0.006317817785379815,1
4,0,-0.0019084454561548061,0.0019084454561548061,0
5,0,-0.0004097573324312941,0.0004097573324312941,0
6,0,0.031129721501338175,0.031129721501338175,1
7,0,-0.03765894480956273,0.03765894480956273,0
8,0,0.012744658626592605,0.012744658626592605,1
9,0,0.024693417286382646,0.024693417286382646,1
0,1,0.0014032615916665008,0.0014032615916665008,1
2,1,-0.0021807438268114593,0.0021807438268114593,0
3,1,0.012009055025552795,0.012009055025552795,1
4,1,-0.010951328223414986,0.010951328223414986,0
5,1,-0.008255944502443926,0.008255944502443926,0
6,1,-0.008243515509966022,0.008243515509966022,0
7,1,0.008497082745419972,0.008497082745419972,1
8,1,-0.004147820405262607,0.004147820405262607,0
9,1,0.0030761600540866628,0.0030761600540866628,1
0,2,0.003663440245819608,0.003663440245819608,1
1,2,-0.033133298163365583,0.033133298163365583,0
3,2,0.02621429530896909,0.02621429530896909,1
4,2,-0.08032869555678815,0.08032869555678815,0
5,2,-0.06114006499400698,0.06114006499400698,0
6,2,0.07930221559520816,0.07930221559520816,1
7,2,-0.05698851006875434,0.05698851006875434,0
8,2,-0.11106515834219147,0.11106515834219147,0
9,2,0.045671656117753624,0.045671656117753624,1
0,3,-0.0041048538034802904,0.0041048538034802904,0
1,3,0.0008679717975687552,0.0008679717975687552,1
2,3,-6.212146191831432e-05,6.212146191831432e-05,0
4,3,0.0027758027644665,0.0027758027644665,1
5,3,-0.00047042639543870644,0.00047042639543870644,0
6,3,0.008259792004478371,0.008259792004478371,1
7,3,-0.01515192620173053,0.01515192620173053,0
8,3,-0.0012063566880660872,0.0012063566880660872,0
9,3,0.017682197107642378,0.017682197107642378,1
0,4,-0.014652682858481203,0.014652682858481203,0
1,4,-0.012899838681811411,0.012899838681811411,0
2,4,-0.020312980588618197,0.020312980588618197,0
3,4,0.007184563430318245,0.007184563430318245,1
5,4,-0.029484002996284838,0.029484002996284838,0
6,4,0.028392027823345052,0.028392027823345052,1
7,4,-0.0350702692354927,0.0350702692354927,0
8,4,-0.03694666143801793,0.03694666143801793,0
9,4,0.008500016795298021,0.008500016795298021,1
0,5,0.007946468507431966,0.007946468507431966,1
1,5,-0.011032068987983456,0.011032068987983456,0
2,5,-0.012741984048457103,0.012741984048457103,0
3,5,-0.008702940074638607,0.008702940074638607,0
4,5,-0.007169850610740308,0.007169850610740308,0
6,5,-0.0035286856295379315,0.0035286856295379315,0
7,5,-0.016532832367367696,0.016532832367367696,0
8,5,-0.004841602097562735,0.004841602097562735,0
9,5,0.011894505852197831,0.011894505852197831,1
0,6,0.008744645166482608,0.008744645166482608,1
1,6,0.0015438389109593987,0.0015438389109593987,1
2,6,-0.0006529766756075448,0.0006529766756075448,0
3,6,0.0016745512418468375,0.0016745512418468375,1
4,6,0.010444686492573244,0.010444686492573244,1
5,6,0.001979636550111394,0.001979636550111394,1
7,6,0.01895496483603721,0.01895496483603721,1
8,6,0.00831837851513787,0.00831837851513787,1
9,6,-0.0175037937204491,0.0175037937204491,0
0,7,-0.01014318891702731,0.01014318891702731,0
1,7,0.0026194039208453333,0.0026194039208453333,1
2,7,-0.0029560643598390305,0.0029560643598390305,0
3,7,-0.005177660626186786,0.005177660626186786,0
4,7,-0.00045789795261491433,0.00045789795261491433,0
5,7,-0.0042689433969343125,0.0042689433969343125,0
6,7,0.03583981777305948,0.03583981777305948,1
8,7,-0.007745066485911308,0.007745066485911308,0
9,7,0.024483274199786895,0.024483274199786895,1
0,8,0.02465574310408301,0.02465574310408301,1
1,8,0.002655529310988637,0.002655529310988637,1
2,8,-0.012069427335111916,0.012069427335111916,0
3,8,0.00023657342213760893,0.00023657342213760893,1
4,8,-0.011719787913660205,0.011719787913660205,0
5,8,-0.010740244330549868,0.010740244330549868,0
6,8,0.043678622361389266,0.043678622361389266,1
7,8,0.022973930026137426,0.022973930026137426,1
9,8,-0.0639548896999892,0.0639548896999892,0
0,9,0.0027861537356743526,0.0027861537356743526,1
1,9,0.0030642290862952196,0.0030642290862952196,1
2,9,0.00820981762106704,0.00820981762106704,1
3,9,0.002271245162874223,0.002271245162874223,1
4,9,-5.186367501750157e-05,5.186367501750157e-05,0
5,9,0.008553317635094022,0.008553317635094022,1
6,9,0.0004767129068548972,0.0004767129068548972,1
7,9,-0.0085618515485704,0.0085618515485704,0
8,9,-0.02149942111948166,0.02149942111948166,0
