Source,Target,W,Weight,Sight
1,0,0.004848123885273448,0.004848123885273448,1
2,0,0.009196264524997829,0.009196264524997829,1
3,0,-0.012484662300686056,0.012484662300686056,0
4,0,-0.007153573363745865,0.007153573363745865,0
5,0,0.023203237519595053,0.023203237519595053,1
6,0,0.028614852173907697,0.028614852173907697,1
7,0,-0.007375838434349867,0.007375838434349867,0
8,0,0.03062440773175425,0.03062440773175425,1
9,0,0.02900138422042951,0.02900138422042951,1
0,1,0.005273810248462958,0.005273810248462958,1
2,1,-0.009858906717955803,0.009858906717955803,0
3,1,0.023074277756341032,0.023074277756341032,1
4,1,-0.015445657608884639,0.015445657608884639,0
5,1,-0.009349081948577451,0.009349081948577451,0
6,1,-0.0023830171382068182,0.0023830171382068182,0
7,1,0.029821800450301306,0.029821800450301306,1
8,1,-0.009992319511711064,0.009992319511711064,0
9,1,-0.01353584269852448,0.01353584269852448,0
0,2,0.010142793095951914,0.010142793095951914,1
1,2,-0.005123689960005434,0.005123689960005434,0
3,2,0.0068872361773972685,0.0068872361773972685,1
4,2,-0.03544223962821976,0.03544223962821976,0
5,2,0.010341184966709318,0.010341184966709318,1
6,2,-0.0016758004501992905,0.0016758004501992905,0
7,2,-0.030893501434230565,0.030893501434230565,0
8,2,-0.01690598214888261,0.01690598214888261,0
9,2,0.009837398957824138,0.009837398957824138,1
0,3,-0.0003324745746107006,0.0003324745746107006,0
1,3,-0.00036417870730800876,0.00036417870730800876,0
2,3,0.004914058809279182,0.004914058809279182,1
4,3,0.013462261228276692,0.013462261228276692,1
5,3,0.010237430935060254,0.010237430935060254,1
6,3,0.018632355465429167,0.018632355465429167,1
7,3,-0.0257753405383749,0.0257753405383749,0
8,3,-0.014325940223638239,0.014325940223638239,0
9,3,0.011045317579350015,0.011045317579350015,1
0,4,-0.0008893340626417287,0.0008893340626417287,0
1,4,-0.010105558454469758,0.010105558454469758,0
2,4,-0.017890983709792196,0.017890983709792196,0
3,4,0.005210245377357951,0.005210245377357951,1
5,4,-0.0010953004198014905,0.0010953004198014905,0
6,4,0.005592949466599414,0.005592949466599414,1
7,4,0.003116775366302011,0.003116775366302011,1
8,4,-0.006037749800943793,0.006037749800943793,0
9,4,0.006289316922569911,0.006289316922569911,1
0,5,0.01090624315333657,0.01090624315333657,1
1,5,-0.0011803374384040982,0.0011803374384040982,0
2,5,-0.00020917671228047775,0.00020917671228047775,0
3,5,0.010671013645468403,0.010671013645468403,1
4,5,-0.0024790991805807164,0.0024790991805807164,0
6,5,-0.00525388431788119,0.00525388431788119,0
7,5,0.02383454812097563,0.02383454812097563,1
8,5,-0.017818396988413376,0.017818396988413376,0
9,5,-0.019328725067662728,0.019328725067662728,0
0,6,0.005330351769713837,0.005330351769713837,1
1,6,-0.0018548681629705446,0.0018548681629705446,0
2,6,-0.0012028079803376068,0.0012028079803376068,0
3,6,0.018939896993501383,0.018939896993501383,1
4,6,-0.0011578244897139215,0.0011578244897139215,0
5,6,-0.017397286733523004,0.017397286733523004,0
7,6,0.007793588832549658,0.007793588832549658,1
8,6,0.00574735592188176,0.00574735592188176,1
9,6,-0.03834258377518332,0.03834258377518332,0
0,7,-0.0058438958924547976,0.0058438958924547976,0
1,7,0.01080177521458192,0.01080177521458192,1
2,7,-0.011531112231465006,0.011531112231465006,0
3,7,-0.021168039854985204,0.021168039854985204,0
4,7,-2.23745337419607e-06,2.23745337419607e-06,0
5,7,0.016699202889076017,0.016699202889076017,1
6,7,-0.014262453964371594,0.014262453964371594,0
8,7,0.002106265659562282,0.002106265659562282,1
9,7,0.018853987745274862,0.018853987745274862,1
0,8,0.013930837068208916,0.013930837068208916,1
1,8,-0.00652274268394723,0.00652274268394723,0
2,8,-0.001304594629642443,0.001304594629642443,0
3,8,-0.01924392519868932,0.01924392519868932,0
4,8,0.008116578762017757,0.008116578762017757,1
5,8,0.00564484826547337,0.00564484826547337,1
6,8,0.03885023042498517,0.03885023042498517,1
7,8,-0.006218699223176838,0.006218699223176838,0
9,8,0.0004170448101551741,0.0004170448101551741,1
0,9,-0.004115342932387156,0.004115342932387156,0
1,9,-0.015811271175176285,0.015811271175176285,0
2,9,-0.002083369618154314,0.002083369618154314,0
3,9,0.004654991098858996,0.004654991098858996,1
4,9,0.014839694791108407,0.014839694791108407,1
5,9,-0.02979038031147465,0.02979038031147465,0
6,9,-0.015330016530273846,0.015330016530273846,0
7,9,0.009301397940700536,0.009301397940700536,1
8,9,-0.016514515080205617,0.016514515080205617,0
