Source,Target,W,Weight,Sight
1,0,0.011655372541033894,0.011655372541033894,1
2,0,0.02753227612155473,0.02753227612155473,1
3,0,0.035334992809132104,0.035334992809132104,1
4,0,-0.040735288429241075,0.040735288429241075,0
5,0,0.014814064839991009,0.014814064839991009,1
6,0,0.00035013432369857564,0.00035013432369857564,1
7,0,-0.00462630052360252,0.00462630052360252,0
8,0,0.038325106521501805,0.038325106521501805,1
9,0,-0.06167799716524536,0.06167799716524536,0
0,1,0.05165165403009687,0.05165165403009687,1
2,1,-0.0395191765627184,0.0395191765627184,0
3,1,0.08355900737162013,0.08355900737162013,1
4,1,-0.03783014686467743,0.03783014686467743,0
5,1,-0.02980698886885092,0.02980698886885092,0
6,1,-0.025938126059227035,0.025938126059227035,0
7,1,0.07650325010789324,0.07650325010789324,1
8,1,-0.03130119937191984,0.03130119937191984,0
9,1,0.0819964976833104,0.0819964976833104,1
0,2,0.04259163308255725,0.04259163308255725,1
1,2,-0.013642719690270151,0.013642719690270151,0
3,2,-0.02961441934140457,0.02961441934140457,0
4,2,-0.09462633049143378,0.09462633049143378,0
5,2,0.11642679827997067,0.11642679827997067,1
6,2,0.04069469507341702,0.04069469507341702,1
7,2,0.02834647926233269,0.02834647926233269,1
8,2,-0.05176489071509256,0.05176489071509256,0
9,2,0.012227544864949072,0.012227544864949072,1
0,3,-0.000158651648985639,0.000158651648985639,0
1,3,0.009390479042713626,0.009390479042713626,1
2,3,-0.0013324035125929416,0.0013324035125929416,0
4,3,0.04693958380111284,0.04693958380111284,1
5,3,0.013811234504368714,0.013811234504368714,1
6,3,0.057309228802578494,0.057309228802578494,1
7,3,-0.05127655308857028,0.05127655308857028,0
8,3,-0.020951656845051143,0.020951656845051143,0
9,3,0.01898906716419301,0.01898906716419301,1
0,4,0.011970212903731858,0.011970212903731858,1
1,4,-0.021626240710449652,0.021626240710449652,0
2,4,-0.042890335826842006,0.042890335826842006,0
3,4,0.032317883082558604,0.032317883082558604,1
5,4,0.006165225592149754,0.006165225592149754,1
6,4,-0.012928368842180378,0.012928368842180378,0
7,4,0.004178916201661263,0.004178916201661263,1
8,4,-0.08763770758661506,0.08763770758661506,0
9,4,-0.011810766085321894,0.011810766085321894,0
0,5,-0.0020039274176312082,0.0020039274176312082,0
1,5,-0.024668331754452516,0.024668331754452516,0
2,5,0.032631514753116805,0.032631514753116805,1
3,5,0.00562681614149208,0.00562681614149208,1
4,5,-0.01315915142798903,0.01315915142798903,0
6,5,-0.07568230749522147,0.07568230749522147,0
7,5,0.04335537426505301,0.04335537426505301,1
8,5,-0.06563551648493314,0.06563551648493314,0
9,5,0.027188014942182735,0.027188014942182735,1
0,6,0.006174033915096368,0.006174033915096368,1
1,6,0.0063625573382629945,0.0063625573382629945,1
2,6,-0.01237227852049939,0.01237227852049939,0
3,6,0.0006525021085354573,0.0006525021085354573,1
4,6,-0.0065280927434498886,0.0065280927434498886,0
5,6,-0.019500665352359555,0.019500665352359555,0
7,6,-0.011226684234254488,0.011226684234254488,0
8,6,-0.004879756461367187,0.004879756461367187,0
9,6,0.05443197128525664,0.05443197128525664,1
0,7,0.00943435621227828,0.00943435621227828,1
1,7,0.00767489857360371,0.00767489857360371,1
2,7,-0.018726253538577122,0.018726253538577122,0
3,7,-0.016347978566512687,0.016347978566512687,0
4,7,-0.013861497163990594,0.013861497163990594,0
5,7,0.03024958149417347,0.03024958149417347,1
6,7,-0.0020824959670123783,0.0020824959670123783,0
8,7,-0.01216719895470131,0.01216719895470131,0
9,7,0.017157897095368514,0.017157897095368514,1
0,8,-0.008191095586058525,0.008191095586058525,0
1,8,-0.017016632623050303,0.017016632623050303,0
2,8,0.010845870754491303,0.010845870754491303,1
3,8,-0.04202973996321498,0.04202973996321498,0
4,8,-0.018410173703963903,0.018410173703963903,0
5,8,-0.013065647436359447,0.013065647436359447,0
6,8,0.023888196844803467,0.023888196844803467,1
7,8,-0.012030739063217317,0.012030739063217317,0
9,8,-0.09167897056362892,0.09167897056362892,0
0,9,-0.0175389186928461,0.0175389186928461,0
1,9,-0.009460000771376575,0.009460000771376575,0
2,9,-0.029533534792360174,0.029533534792360174,0
3,9,-0.010696323218991539,0.010696323218991539,0
4,9,0.020193888214664047,0.020193888214664047,1
5,9,-0.0030074503506499523,0.0030074503506499523,0
6,9,0.08029294843513805,0.08029294843513805,1
7,9,-0.006688274619002718,0.006688274619002718,0
8,9,-0.039945606470863704,0.039945606470863704,0
