Source,Target,W,Weight,Sight
1,0,-0.004209597793793381,0.004209597793793381,0
2,0,0.0028218344734511755,0.0028218344734511755,1
3,0,0.0021136734834569905,0.0021136734834569905,1
4,0,-0.014784897698278367,0.014784897698278367,0
5,0,0.006379852433736122,0.006379852433736122,1
6,0,0.023185836167766906,0.023185836167766906,1
7,0,-0.01136961904253084,0.01136961904253084,0
8,0,-0.013048290604448187,0.013048290604448187,0
9,0,0.029303230203681897,0.029303230203681897,1
0,1,0.001068507787811177,0.001068507787811177,1
2,1,-0.009014668430547816,0.009014668430547816,0
3,1,0.015670324383561685,0.015670324383561685,1
4,1,-0.01434975165338836,0.01434975165338836,0
5,1,-0.0054551422909266045,0.0054551422909266045,0
6,1,0.012651549024758938,0.012651549024758938,1
7,1,0.017794637572765257,0.017794637572765257,1
8,1,-0.01900134191707829,0.01900134191707829,0
9,1,0.00790874520850066,0.00790874520850066,1
0,2,-0.0033729821373065226,0.0033729821373065226,0
1,2,-0.013406662705281657,0.013406662705281657,0
3,2,-0.025764252617807577,0.025764252617807577,0
4,2,-0.018378392594631775,0.018378392594631775,0
5,2,-0.008674898609516262,0.008674898609516262,0
6,2,-0.005033140434656785,0.005033140434656785,0
7,2,-0.060464387234424634,0.060464387234424634,0
8,2,0.028717383535301715,0.028717383535301715,1
9,2,0.04520609512689503,0.04520609512689503,1
0,3,-0.006357455375108978,0.006357455375108978,0
1,3,-0.0033209728177691663,0.0033209728177691663,0
2,3,0.012417707995937236,0.012417707995937236,1
4,3,0.0037609385095305086,0.0037609385095305086,1
5,3,-0.00320347161432,0.00320347161432,0
6,3,-0.003102878351339611,0.003102878351339611,0
7,3,-0.011497944074619692,0.011497944074619692,0
8,3,0.0035563218102996133,0.0035563218102996133,1
9,3,0.017515518905251954,0.017515518905251954,1
0,4,0.00031923006171535347,0.00031923006171535347,1
1,4,-0.008305341775221551,0.008305341775221551,0
2,4,-0.016888733496021904,0.016888733496021904,0
3,4,-0.0006810280463824078,0.0006810280463824078,0
5,4,-0.00018533608349563903,0.00018533608349563903,0
6,4,0.036069619383011155,0.036069619383011155,1
7,4,-0.021121349535365708,0.021121349535365708,0
8,4,-0.03229007972917867,0.03229007972917867,0
9,4,0.00469631429175883,0.00469631429175883,1
0,5,0.00941773948317598,0.00941773948317598,1
1,5,-0.0034535238012189193,0.0034535238012189193,0
2,5,0.005610495374011799,0.005610495374011799,1
3,5,0.012678192927946136,0.012678192927946136,1
4,5,-0.014900106972447811,0.014900106972447811,0
6,5,0.010682831780269913,0.010682831780269913,1
7,5,0.020307496218298218,0.020307496218298218,1
8,5,-0.01621987878253298,0.01621987878253298,0
9,5,0.01771811557024699,0.01771811557024699,1
0,6,-0.00200479046255336,0.00200479046255336,0
1,6,0.00013686569798437634,0.00013686569798437634,1
2,6,-0.000614818711232223,0.000614818711232223,0
3,6,-0.005080882082861252,0.005080882082861252,0
4,6,0.004689968985854757,0.004689968985854757,1
5,6,0.007496781612576621,0.007496781612576621,1
7,6,-0.0012924910471253522,0.0012924910471253522,0
8,6,-0.004621660971538731,0.004621660971538731,0
9,6,0.0016407004799033169,0.0016407004799033169,1
0,7,0.0042333720553271,0.0042333720553271,1
1,7,0.006301460149154954,0.006301460149154954,1
2,7,-0.012434839226297414,0.012434839226297414,0
3,7,-0.001307131911598042,0.001307131911598042,0
4,7,0.01247874962112714,0.01247874962112714,1
5,7,0.011043619225531102,0.011043619225531102,1
6,7,-0.008638150270190584,0.008638150270190584,0
8,7,0.005253630647843773,0.005253630647843773,1
9,7,-0.02306837208287198,0.02306837208287198,0
0,8,-0.013110557411871617,0.013110557411871617,0
1,8,0.001755530449057111,0.001755530449057111,1
2,8,0.010778661146987169,0.010778661146987169,1
3,8,-0.00799264975551198,0.00799264975551198,0
4,8,-0.015880642089465307,0.015880642089465307,0
5,8,0.007212416495102331,0.007212416495102331,1
6,8,0.014780347843993156,0.014780347843993156,1
7,8,-0.013867639827597759,0.013867639827597759,0
9,8,0.04039740614470829,0.04039740614470829,1
0,9,0.006598419860513811,0.006598419860513811,1
1,9,0.002184850481540289,0.002184850481540289,1
2,9,0.0014608325680487038,0.0014608325680487038,1
3,9,0.0022522044661451982,0.0022522044661451982,1
4,9,0.0014863760244966954,0.0014863760244966954,1
5,9,0.003415466245223353,0.003415466245223353,1
6,9,0.007281332473560602,0.007281332473560602,1
7,9,9.424142121400756e-05,9.424142121400756e-05,1
8,9,-0.015196370158769453,0.015196370158769453,0
